"es.id","study.id","ma.id","ma.doi","topic","additional_topic","g","d","sign.dir","N","n1","n2","es.type","comments","Year","Status","Experiment"
"4340","12999","2204g","10.1177/1088868319887599","Emotions",NA,"0.19","NA","pos","340","170","170","g","NA","2008","P","N"
"4341","13000","2204g","10.1177/1088868319887599","Emotions",NA,"1.1100000000000001","NA","pos","64","32","32","g","NA","2010","P","N"
"4342","13001","2204g","10.1177/1088868319887599","Emotions",NA,"0.61","NA","pos","106","53","53","g","NA","2010","U","N"
"4343","13002","2204g","10.1177/1088868319887599","Emotions",NA,"0.86","NA","pos","117","61","56","g","NA","2010","U","N"
"4344","13003","2204g","10.1177/1088868319887599","Emotions",NA,"0.44","NA","pos","114","59","55","g","NA","2010","U","N"
"4345","13004","2204g","10.1177/1088868319887599","Emotions",NA,"0.69","NA","pos","322","153","169","g","NA","2018","P","N"
"4346","13005","2204g","10.1177/1088868319887599","Emotions",NA,"0.64","NA","pos","40","20","20","g","NA","2009","P","N"
"4347","13006","2204g","10.1177/1088868319887599","Emotions",NA,"0.14000000000000001","NA","pos","151","77","74","g","NA","2016","P","N"
"4348","13007","2204g","10.1177/1088868319887599","Emotions",NA,"0.15","NA","pos","209","101","108","g","NA","2017","U","N"
"4349","13008","2204g","10.1177/1088868319887599","Emotions",NA,"0.47","NA","pos","73","37","36","g","NA","2004","P","N"
"4350","13009","2204g","10.1177/1088868319887599","Emotions",NA,"0.13","NA","pos","230","125","105","g","NA","2015","U","N"
"4351","13010","2204g","10.1177/1088868319887599","Emotions",NA,"0.27","NA","pos","240","120","120","g","NA","2018","P","N"
"4352","13011","2204g","10.1177/1088868319887599","Emotions",NA,"0.21","NA","pos","135","64","71","g","NA","2017","P","N"
"4353","13012","2204g","10.1177/1088868319887599","Emotions",NA,"0.62","NA","pos","140","70","70","g","NA","2017","P","N"
"4354","13013","2204g","10.1177/1088868319887599","Emotions",NA,"0.36","NA","pos","64","32","32","g","NA","1989","P","N"
"4355","13014","2204g","10.1177/1088868319887599","Emotions",NA,"0.73","NA","pos","59","30","29","g","NA","2017","P","N"
"4356","13015","2204g","10.1177/1088868319887599","Emotions",NA,"0.49","NA","pos","116","59","57","g","NA","2017","P","N"
"4357","13016","2204g","10.1177/1088868319887599","Emotions",NA,"0.46","NA","pos","204","102","102","g","NA","2018","P","N"
"4358","13017","2204g","10.1177/1088868319887599","Emotions",NA,"0.51","NA","pos","132","67","65","g","NA","2018","U","N"
"4359","13018","2204g","10.1177/1088868319887599","Emotions",NA,"1.04","NA","pos","130","65","65","g","NA","2018","U","N"
"4360","13019","2204g","10.1177/1088868319887599","Emotions",NA,"0.35","NA","pos","141","71","70","g","NA","2018","U","N"
"4361","13020","2204g","10.1177/1088868319887599","Emotions",NA,"0.59","NA","pos","105","53","52","g","NA","2019","P","N"
"4362","13021","2204g","10.1177/1088868319887599","Emotions",NA,"0.49","NA","pos","171","85","86","g","NA","2019","P","N"
"4363","13022","2204g","10.1177/1088868319887599","Emotions",NA,"0.37","NA","pos","133","66","67","g","NA","2019","P","N"
"4364","13023","2204g","10.1177/1088868319887599","Emotions",NA,"0.49","NA","pos","127","64","63","g","NA","2019","P","N"
"4365","13024","2204g","10.1177/1088868319887599","Emotions",NA,"0.66","NA","pos","127","64","63","g","NA","2019","P","N"
"4366","13025","2204g","10.1177/1088868319887599","Emotions",NA,"0.27","NA","pos","52","26","26","g","NA","2015","U","N"
"4367","13026","2204g","10.1177/1088868319887599","Emotions",NA,"0.1","NA","pos","30","15","15","g","NA","2015","U","N"
"4368","13027","2204g","10.1177/1088868319887599","Emotions",NA,"0.35","NA","pos","10","6","4","g","NA","2015","U","N"
"4369","13028","2204g","10.1177/1088868319887599","Emotions",NA,"0.49","NA","pos","42","21","21","g","NA","2015","U","N"
"4370","13029","2204g","10.1177/1088868319887599","Emotions",NA,"0.36","NA","neg","40","20","20","g","NA","1997","P","N"
"4371","13030","2204g","10.1177/1088868319887599","Emotions",NA,"0.84","NA","pos","40","20","20","g","NA","2014","P","N"
"4372","13031","2204g","10.1177/1088868319887599","Emotions",NA,"0.33","NA","pos","32","16","16","g","NA","2011","P","N"
"4373","13032","2204g","10.1177/1088868319887599","Emotions",NA,"0.19","NA","neg","38","19","19","g","NA","2014","P","N"
"4374","13033","2204g","10.1177/1088868319887599","Emotions",NA,"0.06","NA","neg","77","39","38","g","NA","2014","P","N"
"4375","13034","2204g","10.1177/1088868319887599","Emotions",NA,"0","NA","null","71","36","35","g","NA","2000","P","N"
"4376","13035","2204g","10.1177/1088868319887599","Emotions",NA,"0.72","NA","pos","16","8","8","g","NA","2007","P","N"
"4377","13036","2204g","10.1177/1088868319887599","Emotions",NA,"0","NA","null","113","53","60","g","NA","2010","U","N"
"4378","13037","2204g","10.1177/1088868319887599","Emotions",NA,"0.32","NA","pos","123","61","62","g","NA","2010","U","N"
"4379","13038","2204g","10.1177/1088868319887599","Emotions",NA,"0.11","NA","neg","115","59","56","g","NA","2010","U","N"
"4380","13039","2204g","10.1177/1088868319887599","Emotions",NA,"0.12","NA","pos","322","153","169","g","NA","2018","P","N"
"4381","13040","2204g","10.1177/1088868319887599","Emotions",NA,"0.66","NA","pos","40","20","20","g","NA","2009","P","N"
"4382","13041","2204g","10.1177/1088868319887599","Emotions",NA,"0.15","NA","pos","131","64","67","g","NA","2017","P","N"
"4383","13042","2204g","10.1177/1088868319887599","Emotions",NA,"0.03","NA","pos","200","97","103","g","NA","2018","P","N"
"4384","13043","2204g","10.1177/1088868319887599","Emotions",NA,"0.05","NA","pos","161","82","79","g","NA","2018","P","N"
"4385","13044","2204g","10.1177/1088868319887599","Emotions",NA,"0.15","NA","pos","69","35","34","g","NA","2017","P","N"
"4386","13045","2204g","10.1177/1088868319887599","Emotions",NA,"0.15","NA","pos","123","62","61","g","NA","2010","U","N"
"4387","13046","2204g","10.1177/1088868319887599","Emotions",NA,"0","NA","null","44","22","22","g","NA","2004","P","N"
"4388","13047","2204g","10.1177/1088868319887599","Emotions",NA,"0.1","NA","pos","95","49","46","g","NA","2014","P","N"
"4389","13048","2204g","10.1177/1088868319887599","Emotions",NA,"0.12","NA","pos","106","53","53","g","NA","2012","U","N"
"4390","13049","2204g","10.1177/1088868319887599","Emotions",NA,"0.3","NA","pos","19","10","9","g","NA","2015","U","N"
"4391","13050","2204g","10.1177/1088868319887599","Emotions",NA,"0.72","NA","pos","16","7","9","g","NA","2015","U","N"
"4392","13051","2204g","10.1177/1088868319887599","Emotions",NA,"0.12","NA","neg","189","94","95","g","NA","2015","U","N"
"4393","13052","2204g","10.1177/1088868319887599","Emotions",NA,"0.19","NA","pos","319","153","166","g","NA","2018","P","N"
"4394","13053","2204g","10.1177/1088868319887599","Emotions",NA,"0.06","NA","pos","193","96","97","g","NA","2017","P","N"
"4395","13054","2204g","10.1177/1088868319887599","Emotions",NA,"0.4","NA","pos","126","63","63","g","NA","2015","P","N"
"4396","13055","2204g","10.1177/1088868319887599","Emotions",NA,"0.26","NA","pos","60","31","29","g","NA","2011","P","N"
"4397","13056","2204g","10.1177/1088868319887599","Emotions",NA,"0.08","NA","neg","40","19","21","g","NA","2011","P","N"
"4398","13057","2204g","10.1177/1088868319887599","Emotions",NA,"0.17","NA","pos","132","67","65","g","NA","2018","U","N"
"4399","13058","2204g","10.1177/1088868319887599","Emotions",NA,"0.3","NA","pos","130","65","65","g","NA","2018","U","N"
"4400","13059","2204g","10.1177/1088868319887599","Emotions",NA,"0.03","NA","neg","141","71","70","g","NA","2018","U","N"
"4401","13060","2204g","10.1177/1088868319887599","Emotions",NA,"0.17","NA","neg","157","82","75","g","NA","2018","P","N"
"4402","13061","2204g","10.1177/1088868319887599","Emotions",NA,"0.27","NA","neg","155","54","101","g","NA","2018","P","N"
"4403","13062","2204g","10.1177/1088868319887599","Emotions",NA,"0.28999999999999998","NA","pos","144","73","71","g","NA","2015","U","N"
"4404","13063","2204g","10.1177/1088868319887599","Emotions",NA,"0.52","NA","pos","106","53","53","g","NA","2012","U","N"
"4405","13064","2204g","10.1177/1088868319887599","Emotions",NA,"0","NA","null","44","22","22","g","NA","2004","P","N"
"4406","13065","2204g","10.1177/1088868319887599","Emotions",NA,"0.12","NA","pos","19","9","10","g","NA","2015","U","N"
"4407","13066","2204g","10.1177/1088868319887599","Emotions",NA,"0.52","NA","pos","123","61","62","g","NA","2010","U","N"
"4408","13067","2204g","10.1177/1088868319887599","Emotions",NA,"0.38","NA","pos","61","32","29","g","NA","2015","U","N"
"4409","13068","2204g","10.1177/1088868319887599","Emotions",NA,"3.11","NA","pos","13","9","4","g","NA","2015","U","N"
"4410","13069","2204g","10.1177/1088868319887599","Emotions",NA,"0.66","NA","pos","71","34","37","g","NA","2017","P","N"
"4411","13070","2204g","10.1177/1088868319887599","Emotions",NA,"0.18","NA","pos","112","58","54","g","NA","2011","P","N"
"4412","13071","2204g","10.1177/1088868319887599","Emotions",NA,"0.51","NA","pos","335","166","169","g","NA","2018","P","N"
"4413","13072","2204g","10.1177/1088868319887599","Emotions",NA,"0.33","NA","pos","136","71","65","g","NA","2018","U","N"
"4414","13073","2204g","10.1177/1088868319887599","Emotions",NA,"0.71","NA","pos","134","69","65","g","NA","2018","U","N"
"4415","13074","2204g","10.1177/1088868319887599","Emotions",NA,"0.4","NA","pos","143","73","70","g","NA","2018","U","N"
"4416","13075","2204g","10.1177/1088868319887599","Emotions",NA,"0.55000000000000004","NA","pos","42","21","21","g","NA","2015","U","N"
"4417","13076","2204g","10.1177/1088868319887599","Emotions",NA,"0.84","NA","pos","40","20","20","g","NA","1997","P","N"
"4418","13077","2204g","10.1177/1088868319887599","Emotions",NA,"1.65","NA","pos","38","19","19","g","NA","2014","P","N"
"4419","13078","2204g","10.1177/1088868319887599","Emotions",NA,"0.76","NA","pos","76","38","38","g","NA","2014","P","N"
"4420","13079","2204g","10.1177/1088868319887599","Emotions",NA,"0.81","NA","pos","98","49","49","g","NA","2014","P","N"
"4421","13080","2204g","10.1177/1088868319887599","Emotions",NA,"0","NA","null","70","35","35","g","NA","2000","P","N"
"4422","13081","2204g","10.1177/1088868319887599","Emotions",NA,"0.65","NA","pos","32","16","16","g","NA","2011","P","N"
"4423","13082","2204g","10.1177/1088868319887599","Emotions",NA,"1.44","NA","pos","40","20","20","g","NA","2014","P","N"
"4424","13083","2204g","10.1177/1088868319887599","Emotions",NA,"0.74","NA","pos","10","4","6","g","NA","2015","U","N"
"4425","13084","2204g","10.1177/1088868319887599","Emotions",NA,"0.69","NA","pos","15","15",NA,"g","NA","2015","U","N"
"4426","13085","2204g","10.1177/1088868319887599","Emotions",NA,"0.27","NA","pos","54","26","28","g","NA","2015","U","N"
"4427","13086","2204g","10.1177/1088868319887599","Emotions",NA,"0.56000000000000005","NA","pos","113","60","53","g","NA","2010","U","N"
"4428","13087","2204g","10.1177/1088868319887599","Emotions",NA,"0.51","NA","pos","118","62","56","g","NA","2010","U","N"
"4429","13088","2204g","10.1177/1088868319887599","Emotions",NA,"0.51","NA","pos","111","56","55","g","NA","2010","P","N"
"4430","13089","2204g","10.1177/1088868319887599","Emotions",NA,"0.55000000000000004","NA","pos","338","169","169","g","NA","2018","P","N"
"4431","13090","2204g","10.1177/1088868319887599","Emotions",NA,"0.17","NA","neg","40","20","20","g","NA","2009","P","N"
"4432","13091","2204g","10.1177/1088868319887599","Emotions",NA,"0.06","NA","pos","138","67","71","g","NA","2017","P","N"
"4433","13092","2204g","10.1177/1088868319887599","Emotions",NA,"0.06","NA","pos","335","169","166","g","NA","2018","P","N"
"4434","13093","2204g","10.1177/1088868319887599","Emotions",NA,"0.08","NA","pos","199","96","103","g","NA","2017","P","N"
"4435","13094","2204g","10.1177/1088868319887599","Emotions",NA,"0.21","NA","neg","154","75","79","g","NA","2018","P","N"
"4436","13095","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.2","pos","949","784","165","d","NA","2016","P","N"
"4437","13096","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.41799999999999998","pos","949","784","165","d","NA","2016","P","N"
"4438","13097","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","5.7000000000000002E-2","neg","120","49","71","d","NA","2016","P","N"
"4439","13098","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","3.2000000000000001E-2","neg","120","49","71","d","NA","2016","P","N"
"4440","13099","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.14299999999999999","neg","168","84","84","d","NA","2016","P","N"
"4441","13100","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.33300000000000002","neg","168","84","84","d","NA","2016","P","N"
"4442","13101","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","9.8000000000000004E-2","pos","234","105","129","d","NA","2016","P","N"
"4443","13102","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.32900000000000001","pos","234","105","129","d","NA","2016","P","N"
"4444","13103","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","1.2E-2","pos","303","154","149","d","NA","2016","P","N"
"4445","13104","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.105","pos","303","154","149","d","NA","2016","P","N"
"4446","13105","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.377","neg","220","102","118","d","NA","2016","P","N"
"4447","13106","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.41299999999999998","pos","220","102","118","d","NA","2016","P","N"
"4448","13107","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.06","pos","282","112","170","d","NA","2015","P","N"
"4449","13108","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.42699999999999999","neg","282","112","170","d","NA","2015","P","N"
"4450","13109","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.255","pos","216","75","141","d","NA","2015","P","N"
"4451","13110","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.217","neg","216","75","141","d","NA","2015","P","N"
"4452","13111","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.28000000000000003","pos","300","108","192","d","NA","2015","P","N"
"4453","13112","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","4.1000000000000002E-2","pos","300","108","192","d","NA","2015","P","N"
"4454","13113","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0","null","457","205","252","d","NA","2015","P","N"
"4455","13114","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0","null","457","205","252","d","NA","2015","P","N"
"4456","13115","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0","null","414","207","207","d","NA","2015","P","N"
"4457","13116","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0","null","414","207","207","d","NA","2015","P","N"
"4458","13117","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.34599999999999997","pos","443","246","197","d","NA","2015","P","N"
"4459","13118","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.40799999999999997","pos","443","246","197","d","NA","2015","P","N"
"4460","13119","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.16500000000000001","pos","104","54","50","d","NA","2015","P","N"
"4461","13120","2206d","10.1177/0265407518793533","Gender differences","Interpersonal Relationships","NA","0.14299999999999999","neg","104","54","50","d","NA","2015","P","N"
